,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4207,4207,2024-12-20,2018-12-06,"Cambridge, MA",within an hour,100%,98%,f,Wellington-Harrington,33,42,"['email', 'phone']",t,,Mission Hill,,42.33253,-71.10876,Private room in rental unit,Private room,2,2.0,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water kettle"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Iron"", ""Hot water""]",$56.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,21,21,21,2024-12-20,0,0,0,,,,,,,,
4209,4209,2024-12-20,2013-07-23,"Boston, MA",within an hour,100%,92%,f,Roxbury,4,4,"['phone', 'work_email']",t,Neighborhood highlights,Roxbury,,42.31126572676237,-71.08754164996114,Private room in home,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Park view"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Air conditioning"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$66.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,29,59,89,2024-12-20,2,2,0,2024-10-21,2024-10-25,5.0,5.0,5.0,5.0,4.5,5.0
4211,4211,2024-12-20,2020-01-27,,within an hour,100%,100%,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35861,-71.06574,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Kitchenette"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Keypad"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""HDTV with Roku"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Washer"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Cooking basics""]",$115.00,1,365,1.0,7.0,365.0,365.0,3.2,365.0,,t,8,12,31,2024-12-20,7,7,2,2024-10-21,2024-12-02,4.71,4.71,4.71,4.71,5.0,4.43
4213,4213,2024-12-20,2019-09-06,"Boston, MA",within an hour,100%,67%,f,Roxbury,1,1,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.3184274,-71.07119999999999,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Conditioner"", ""Private entrance""]",$119.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
4215,4215,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,,Dorchester,,42.31906,-71.06312,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",$60.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,28,58,88,2024-12-20,0,0,0,,,,,,,,
4217,4217,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,,Dorchester,,42.31901946004318,-71.06107373250477,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""First aid kit"", ""Outdoor dining area"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",$56.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,28,58,88,2024-12-20,0,0,0,,,,,,,,
4219,4219,2024-12-20,2010-01-19,"Boston, MA",within a day,100%,97%,f,Dorchester,39,75,"['email', 'phone', 'work_email']",t,,Dorchester,,42.31756,-71.06269,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""First aid kit"", ""Pets allowed"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",$60.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,14,44,74,2024-12-20,0,0,0,,,,,,,,
4221,4221,2024-12-20,2023-07-03,,within an hour,100%,100%,f,Prudential / St. Botolph,15,57,"['email', 'phone']",t,,Back Bay,,42.3436620175592,-71.08224215169605,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Gas stove"", ""Body soap"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Wifi"", ""Mini fridge"", ""Housekeeping - available at extra cost"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Conditioner""]",$85.00,1,365,1.0,4.0,365.0,365.0,3.0,365.0,,t,8,27,57,2024-12-20,2,2,0,2024-10-18,2024-10-21,3.5,4.0,4.5,5.0,4.5,3.0
4223,4223,2024-12-20,2022-06-09,"Michigan Center, MI",within an hour,100%,100%,t,Chinatown,34,40,"['email', 'phone']",t,,Bay Village,,42.34954,-71.06928,Entire rental unit,Entire home/apt,6,2.0,2.0,6.0,"[""Smoke alarm"", ""Gym"", ""Stove"", ""TV"", ""Laundromat nearby"", ""Oven"", ""Bikes"", ""Bathtub"", ""Dryer"", ""Room-darkening shades"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Indoor fireplace"", ""Movie theater"", ""Safe"", ""Wine glasses"", ""Hot water kettle"", ""Crib"", ""Children\u2019s dinnerware"", ""Free street parking"", ""Mini fridge"", ""Baby monitor"", ""Cleaning available during stay"", ""Hair dryer"", ""Free parking on premises"", ""Iron"", ""Dishwasher"", ""Hot water"", ""Clothing storage"", ""Ethernet connection"", ""Coffee maker"", ""Board games"", ""Extra pillows and blankets"", ""High chair"", ""Air conditioning"", ""Children's playroom"", ""Children\u2019s bikes"", ""Baby bath"", ""Books and reading material"", ""Coffee"", ""Microwave"", ""Exercise equipment"", ""Refrigerator"", ""Barbecue utensils"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Blender"", ""Toaster"", ""Private entrance"", ""Rice maker"", ""Hangers"", ""Body soap"", ""Shower gel"", ""Freezer"", ""Luggage dropoff allowed"", ""Building staff"", ""Outdoor kitchen"", ""Essentials"", ""Babysitter recommendations"", ""EV charger"", ""Dedicated workspace"", ""Outdoor dining area"", ""Dining table"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Paid parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Backyard"", ""Conditioner"", ""Cooking basics"", ""Arcade games"", ""Bowling alley"", ""Cleaning products"", ""Fire extinguisher"", ""Long term stays allowed"", ""Breakfast"", ""Heating"", ""Bidet"", ""Wifi"", ""Bed linens"", ""Elevator"", ""Outdoor playground"", ""Trash compactor"", ""Paid parking off premises"", ""Game console""]",$729.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,1,31,61,2024-12-20,1,1,1,2024-11-26,2024-11-26,5.0,5.0,5.0,5.0,5.0,5.0
4225,4225,2024-12-20,2019-07-17,,within an hour,100%,99%,t,Central City,130,348,"['email', 'phone']",t,Neighborhood highlights,Jamaica Plain,,42.3094211,-71.1026608,Entire condo,Entire home/apt,16,8.0,11.0,16.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Shower gel"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$706.00,30,1125,2.0,30.0,1125.0,1125.0,9.4,1125.0,,t,12,30,60,2024-12-20,0,0,0,,,,,,,,
4227,4227,2024-12-20,2012-09-21,"Boston, MA",within an hour,100%,100%,f,South Beach,13,15,"['email', 'phone']",t,,North End,,42.3672634551381,-71.0536603054682,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""TV"", ""Housekeeping available 12 hours a day, every day - available at extra cost"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Air conditioning"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""First aid kit"", ""Bed linens"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$99.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,0,0,0,2024-12-20,3,3,0,2024-10-26,2024-11-03,5.0,5.0,5.0,5.0,5.0,5.0
4229,4229,2024-12-20,2015-04-16,"Boston, MA",within an hour,98%,93%,f,Allston-Brighton,102,161,"['email', 'phone']",t,,Back Bay,,42.35289724925304,-71.08083884125622,Entire rental unit,Entire home/apt,5,1.0,2.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Pets allowed"", ""Washer"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$155.00,29,730,28.0,29.0,730.0,730.0,28.8,730.0,,t,21,21,36,2024-12-20,0,0,0,,,,,,,,
4231,4231,2024-12-20,2023-11-28,,within an hour,100%,100%,t,South Yarmouth,5,12,"['email', 'phone']",t,,Dorchester,,42.29456371574971,-71.0540361473125,Entire rental unit,Entire home/apt,14,2.0,4.0,8.0,"[""Smoke alarm"", ""Clothing storage"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Bathtub"", ""Dryer"", ""Keypad"", ""Essentials"", ""Air conditioning"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""Wifi"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$280.00,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,20,49,79,2024-12-20,1,1,1,2024-11-24,2024-11-24,5.0,5.0,5.0,5.0,5.0,5.0
4233,4233,2024-12-20,2016-07-05,"Mexico City, Mexico",within an hour,100%,99%,t,alcaldia cuauhtemoc,92,99,"['email', 'phone']",t,,Roxbury,,42.31204415712194,-71.0871221818854,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Oven"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Cooking basics"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$88.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
4235,4235,2024-12-20,2015-04-16,"Boston, MA",within an hour,98%,93%,f,Allston-Brighton,102,161,"['email', 'phone']",t,,Downtown,,42.36006,-71.05714,Entire rental unit,Entire home/apt,6,1.0,2.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Conditioner""]",$263.00,28,730,28.0,28.0,730.0,730.0,28.0,730.0,,t,13,13,22,2024-12-20,0,0,0,,,,,,,,
4237,4237,2024-12-20,2016-08-10,,within an hour,100%,93%,,Brighton,22,25,"['email', 'phone']",t,,Downtown,,42.35980615637002,-71.0559518146288,Entire rental unit,Entire home/apt,6,1.0,2.0,1.0,"[""Smoke alarm"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Paid parking on premises"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Conditioner""]",$258.00,29,730,3.0,28.0,730.0,730.0,26.9,730.0,,t,13,13,22,2024-12-20,4,4,2,2024-10-25,2024-12-11,4.5,4.5,4.0,4.25,5.0,4.5
4239,4239,2024-12-20,2024-10-07,,within an hour,100%,100%,f,South End,3,3,"['email', 'phone']",t,,South End,,42.33795,-71.07647,Entire condo,Entire home/apt,6,1.5,3.0,3.0,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Hangers"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Radiant heating"", ""Body soap"", ""Shower gel"", ""TV"", ""Coffee maker: drip coffee maker, french press"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Dryer \u2013\u00a0In unit"", ""Single level home"", ""Air conditioning"", ""Sound system"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Private outdoor kitchen"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Dining table"", ""Private backyard"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$228.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,17,41,63,2024-12-20,0,0,0,,,,,,,,
4241,4241,2024-12-20,2014-02-23,"Boston, MA",a few days or more,0%,,f,Downtown,1,1,"['email', 'phone']",t,,Downtown,,42.3535308,-71.0621414,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Dedicated workspace"", ""Kitchen"", ""Paid parking on premises"", ""Washer"", ""Indoor fireplace"", ""Air conditioning"", ""TV"", ""Wifi"", ""Exercise equipment"", ""Carbon monoxide alarm""]",$155.00,160,365,160.0,160.0,365.0,365.0,160.0,365.0,,t,23,53,83,2024-12-20,0,0,0,,,,,,,,
4243,4243,2024-12-20,2019-06-04,"Boston, MA",within an hour,100%,89%,f,Brookline,79,135,"['email', 'phone', 'work_email']",t,,Downtown,,42.36120908683378,-71.05764283749684,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Air conditioning"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Wifi"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water""]",$155.00,28,730,28.0,28.0,730.0,730.0,28.0,730.0,,t,22,52,82,2024-12-20,0,0,0,,,,,,,,
4245,4245,2024-12-20,2016-08-21,"Boston, MA",within an hour,100%,91%,f,East Boston,1,1,"['email', 'phone']",t,,East Boston,,42.3665639,-71.03093659999999,Entire rental unit,Entire home/apt,6,2.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""TV"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Game console: Xbox One"", ""Fire extinguisher"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Drying rack for clothing"", ""Wine glasses"", ""Baking sheet"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Waterfront"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Dove body soap"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$306.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,20,50,77,2024-12-20,10,10,3,2024-10-26,2024-12-08,5.0,5.0,5.0,5.0,5.0,5.0
4247,4247,2024-12-20,2024-10-19,,within a few hours,100%,100%,f,Brighton,2,3,"['email', 'phone']",t,,Brighton,,42.35402,-71.16611,Entire rental unit,Entire home/apt,12,3.0,6.0,1.0,"[""Smoke alarm"", ""Heating"", ""Kitchen"", ""Fire extinguisher"", ""First aid kit"", ""Free parking on premises"", ""Washer"", ""Air conditioning"", ""TV"", ""Wifi"", ""Carbon monoxide alarm""]",$647.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,60,90,2024-12-20,0,0,0,,,,,,,,
4249,4249,2024-12-20,2024-10-21,,within a few hours,100%,69%,f,Roxbury,1,1,"['email', 'phone']",t,,Roxbury,,42.32603188143365,-71.08202251382698,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Hangers"", ""Board games"", ""Stove"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Bathtub"", ""Keypad"", ""Dedicated workspace"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Portable air conditioning"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""BBQ grill"", ""Private backyard"", ""Cooking basics""]",$220.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,60,90,2024-12-20,2,2,1,2024-11-10,2024-12-01,4.5,5.0,5.0,5.0,4.0,4.5
4251,4251,2024-12-20,2022-06-09,"Michigan Center, MI",within an hour,100%,100%,t,Chinatown,34,40,"['email', 'phone']",t,,Chinatown,,42.3512,-71.0617,Entire rental unit,Entire home/apt,6,2.0,3.0,6.0,"[""Smoke alarm"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Gym"", ""Pool"", ""Body soap"", ""Shower gel"", ""TV"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Air conditioning"", ""Long term stays allowed"", ""Housekeeping available from 9:00\u202fAM to 4:00\u202fPM, every day - available at extra cost"", ""Drying rack for clothing"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Dining table"", ""Stainless steel electric stove"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Bed linens"", ""Kitchen"", ""Paid parking on premises"", ""Central heating"", ""Hair dryer"", ""Crib - always at the listing"", ""Refrigerator"", ""Trash compactor"", ""Dishes and silverware"", ""Free parking on premises"", ""Washer"", ""Elevator"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Standalone high chair - always at the listing"", ""Hot water""]",$899.00,3,365,3.0,7.0,365.0,365.0,3.3,365.0,,t,30,60,90,2024-12-20,3,3,1,2024-10-27,2024-11-30,4.67,4.67,5.0,4.67,5.0,4.67
4253,4253,2024-12-20,2015-01-30,"Boston, MA",within an hour,100%,97%,t,Allston-Brighton,13,53,"['email', 'phone']",t,,Allston,,42.3492853,-71.1392717,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Pool"", ""Body soap"", ""Shower gel"", ""TV"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Air conditioning"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""First aid kit"", ""Ceiling fan"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$136.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,,t,27,56,84,2024-12-20,0,0,0,,,,,,,,
4255,4255,2024-12-20,2024-04-10,"Boston, MA",within an hour,100%,100%,t,Dorchester,3,9,"['email', 'phone']",t,,Dorchester,,42.29065,-71.06891,Entire rental unit,Entire home/apt,13,2.0,3.0,8.0,"[""Smoke alarm"", ""Central air conditioning"", ""Conditioner"", ""Free parking on premises \u2013 1 space"", ""Hangers"", ""Other gas stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Carbon monoxide alarm"", ""Oven"", ""Bathtub"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Heating"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In building"", ""Private entrance"", ""Kitchen"", ""Noise decibel monitors on property"", ""Refrigerator"", ""Hair dryer"", ""Trash compactor"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$320.00,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0,,t,22,48,69,2024-12-20,3,3,1,2024-10-30,2024-11-28,5.0,5.0,5.0,5.0,5.0,5.0
