,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3287,3287,2024-12-20,2016-05-22,"Framingham, MA",within an hour,100%,100%,t,Downtown,7,11,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35053530592508,-71.06397943403081,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Ethernet connection"", ""Conditioner"", ""Hangers"", ""Radiant heating"", ""Lockbox"", ""Body soap"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Mosquito net"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""GE electric stove"", ""Wine glasses"", ""Portable fans"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Books and reading material"", ""Dining table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""Single oven"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""65 inch HDTV with Amazon Prime Video, Hulu, Netflix""]",$118.00,1,365,1.0,7.0,365.0,365.0,5.5,365.0,,t,15,45,75,2024-12-20,44,42,0,2023-12-10,2024-11-15,4.73,4.66,4.95,4.98,4.95,4.68
3306,3306,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30309,-71.0657,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$76.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,22,52,82,2024-12-20,11,7,1,2023-11-18,2024-12-10,4.91,4.91,5.0,4.82,4.73,4.82
3307,3307,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30362,-71.066,Private room in rental unit,Private room,3,,,,"[""Smoke alarm"", ""Garnier  conditioner"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Kenmore stainless steel gas stove"", ""Shower gel"", ""GE stainless steel single oven"", ""32 inch HDTV with Amazon Prime Video, Netflix, Roku"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Breakfast"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Garnier shampoo"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""GE refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Varies body soap"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,30,60,90,2024-12-20,16,10,0,2023-11-26,2024-10-28,4.69,4.75,4.88,4.88,4.75,4.75
3308,3308,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30131,-71.0647,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Hangers"", ""Paid washer \u2013 In building"", ""Kenmore stainless steel gas stove"", ""Shower gel"", ""GE stainless steel single oven"", ""32 inch HDTV with Amazon Prime Video, Netflix, Roku"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Private backyard \u2013 Fully fenced"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Breakfast"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Garnier shampoo"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Cleaning available during stay"", ""GE refrigerator"", ""Ceiling fan"", ""Kitchen"", ""Hair dryer"", ""Garnier conditioner"", ""Dishes and silverware"", ""Pets allowed"", ""Varies body soap"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$80.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,30,60,90,2024-12-20,12,10,0,2023-11-27,2024-05-08,5.0,5.0,4.92,4.92,4.67,4.92
3309,3309,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30322,-71.06434,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Shower gel"", ""GE stainless steel single oven"", ""32 inch HDTV with Amazon Prime Video, Netflix, Roku"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Garnier fructis shampoo"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""GE stainless steel electric stove"", ""Coffee maker: Keurig coffee machine"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Breakfast"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Garnier Fructis conditioner"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Cleaning available during stay"", ""GE refrigerator"", ""Kitchen"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Varies body soap"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$80.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,28,58,88,2024-12-20,7,3,0,2023-11-28,2024-05-31,4.86,5.0,5.0,5.0,4.71,4.86
3310,3310,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30150250313112,-71.06572356187951,Private room in rental unit,Private room,2,,,,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Barbecue utensils"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Baking sheet"", ""Toaster"", ""Hot water""]",,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,26,56,86,2024-12-20,20,15,0,2023-11-22,2024-10-12,4.85,4.9,4.8,5.0,4.8,4.85
3311,3311,2024-12-20,2011-06-29,"Boston, MA",within an hour,100%,100%,t,Downtown,8,9,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Downtown,,42.35122514726618,-71.06298213008692,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Air conditioning"", ""Paid parking garage off premises"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Hulu, Netflix"", ""Long term stays allowed"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Usually pantene conditioner"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor playground"", ""Elevator"", ""Dishes and silverware"", ""Washer"", ""Usually Dove body soap"", ""Shampoo"", ""Clothing storage: closet and dresser"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$92.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,24,54,84,2024-12-20,69,65,2,2023-12-04,2024-12-07,4.81,4.84,4.74,4.88,4.61,4.57
3340,3340,2024-12-20,2011-06-29,"Boston, MA",within an hour,100%,100%,t,Downtown,8,9,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Downtown,,42.3533868940093,-71.0635582269302,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Window guards"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Building staff"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor playground"", ""Elevator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$92.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,28,57,87,2024-12-20,80,73,5,2023-11-20,2024-12-16,4.84,4.86,4.86,4.96,4.85,4.7
3342,3342,2024-12-20,2011-06-29,"Boston, MA",within an hour,100%,100%,t,Downtown,8,9,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.3416,-71.09813,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Air conditioning"", ""Paid parking garage off premises"", ""City skyline view"", ""Movie theater"", ""Long term stays allowed"", ""Wine glasses"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Dining table"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor playground"", ""Elevator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$92.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,30,58,88,2024-12-20,63,59,0,2023-11-20,2024-10-28,4.81,4.86,4.68,4.86,4.86,4.63
3343,3343,2024-12-20,2011-06-29,"Boston, MA",within an hour,100%,100%,t,Downtown,8,9,"['email', 'phone', 'work_email']",t,Neighborhood highlights,Fenway,,42.343913454583515,-71.10071764286766,Entire rental unit,Entire home/apt,5,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""55 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Paid washer \u2013 In building"", ""Body soap"", ""Lockbox"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Stainless steel gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Outdoor playground"", ""Elevator"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Toaster"", ""Hot water"", ""Private entrance""]",$92.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,29,55,85,2024-12-20,88,83,3,2023-11-22,2024-12-08,4.85,4.88,4.77,4.91,4.91,4.7
3344,3344,2024-12-20,2021-07-30,,within an hour,100%,99%,t,St. Elizabeth's,22,22,"['email', 'phone']",t,,Brighton,,42.34807,-71.14465,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Ethernet connection"", ""Conditioner"", ""Hangers"", ""Gym"", ""Stove"", ""Pool"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Sun loungers"", ""Oven"", ""Bikes"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Building staff"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""EV charger"", ""Heating"", ""Cooking basics"", ""Outdoor dining area"", ""Dining table"", ""Fire pit"", ""Free street parking"", ""Ping pong table"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Mini golf"", ""Kitchen"", ""Paid parking on premises"", ""Refrigerator"", ""Hair dryer"", ""Elevator"", ""Dishes and silverware"", ""Washer"", ""Patio or balcony"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Pool table"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$53.00,29,365,1.0,3.0,365.0,365.0,2.6,365.0,,t,25,52,82,2024-12-20,39,35,3,2023-11-27,2024-12-05,4.95,4.79,4.76,4.87,4.92,4.84
3349,3349,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30347,-71.06532,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$76.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,27,57,87,2024-12-20,14,9,0,2023-11-30,2024-10-05,4.64,4.86,4.36,4.64,4.57,4.64
3350,3350,2024-12-20,2020-06-23,"Boston, MA",within an hour,100%,97%,t,Dorchester,11,11,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.30145,-71.06463,Private room in rental unit,Private room,2,1.5,1.0,1.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Stove"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Dryer"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""Washer"", ""Patio or balcony"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Backyard"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$76.00,1,28,1.0,1.0,28.0,28.0,1.0,28.0,,t,5,35,65,2024-12-20,18,14,0,2023-11-26,2024-10-19,5.0,5.0,4.94,4.89,4.78,4.89
3376,3376,2024-12-20,2012-03-25,"Boston, MA",within an hour,100%,99%,t,Spring Hill,30,73,"['email', 'phone']",t,Neighborhood highlights,West End,,42.36142206052489,-71.06718317321649,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""TV with standard cable"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Iron"", ""Dishwasher"", ""Hot water""]",$180.00,1,365,1.0,4.0,365.0,365.0,3.4,365.0,,t,8,38,63,2024-12-20,45,45,0,2024-01-01,2024-11-06,4.89,4.89,5.0,4.91,4.98,4.67
3380,3380,2024-12-20,2017-03-03,"Norton, MA",within an hour,100%,100%,t,Newport East,5,5,"['email', 'phone']",t,Neighborhood highlights,Mission Hill,,42.3307289,-71.0967367,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Hangers"", ""TV with Roku"", ""Gas stove"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Suave body soap"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Air conditioning"", ""Drying rack for clothing"", ""Wine glasses"", ""Coffee maker: french press, Keurig coffee machine"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Suave conditioner"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Cleaning available during stay"", ""Free washer \u2013 In building"", ""Private entrance"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Suave shampoo"", ""Iron"", ""Magic chef single oven"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$111.00,1,7,1.0,2.0,7.0,7.0,1.0,7.0,,t,20,50,80,2024-12-20,40,40,3,2024-06-07,2024-11-30,4.95,4.9,4.98,5.0,4.88,4.95
3382,3382,2024-12-20,2023-10-15,,within an hour,100%,91%,t,Metropolitan Hill / Beech Street,1,1,['phone'],f,,Roslindale,,42.2781483,-71.1284481,Entire home,Entire home/apt,5,1.0,3.0,4.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Board games"", ""Stove"", ""Body soap"", ""Freezer"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Indoor fireplace"", ""Washer \u2013\u00a0In building"", ""Air conditioning"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Outdoor dining area"", ""Books and reading material"", ""Exterior security cameras on property"", ""Free street parking"", ""Shared patio or balcony"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Dryer \u2013 In building"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""HDTV"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Conditioner""]",$185.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,18,31,34,2024-12-20,27,27,1,2024-04-27,2024-12-01,4.93,4.81,4.96,4.96,4.81,4.81
3386,3386,2024-12-20,2017-03-03,"Norton, MA",within an hour,100%,100%,t,Newport East,5,5,"['email', 'phone']",t,Neighborhood highlights,Roxbury,,42.330154258731774,-71.09601792971851,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Other gas stove"", ""TV"", ""Shower gel"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Suave body soap"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Dining table"", ""Suave conditioner"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""Self check-in"", ""Cleaning available during stay"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Free parking on premises"", ""Dishes and silverware"", ""Suave shampoo"", ""Washer"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Free dryer \u2013 In building""]",$152.00,1,12,1.0,2.0,12.0,12.0,1.0,12.0,,t,16,46,74,2024-12-20,42,42,0,2024-05-24,2024-11-18,4.88,4.98,4.95,5.0,4.69,4.83
3387,3387,2024-12-20,2012-03-25,"Boston, MA",within an hour,100%,99%,t,Spring Hill,30,73,"['email', 'phone']",t,Neighborhood highlights,West End,,42.36194,-71.06897,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Central air conditioning"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""TV with standard cable"", ""Dishes and silverware"", ""Paid parking off premises"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$136.00,1,365,1.0,4.0,365.0,365.0,3.4,365.0,,t,13,43,73,2024-12-20,35,35,1,2024-01-09,2024-11-20,4.66,4.69,4.89,4.86,4.8,4.6
