,Unnamed: 0,last_scraped,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2415,2415,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97%,f,Harvard Square,199,355,"['email', 'phone']",t,,West End,,42.36181,-71.06578,Entire rental unit,Entire home/apt,5,,4.0,,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""Dining table"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,20,20,20,2024-12-20,3,2,0,2023-06-01,2024-08-10,5.0,5.0,5.0,5.0,5.0,5.0
2422,2422,2024-12-20,2021-12-23,,within a few hours,100%,87%,f,Roxbury,7,9,"['email', 'phone']",t,,Dorchester,,42.29525,-71.08216,Private room in rental unit,Private room,1,,,,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Oven"", ""Bathtub"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Room-darkening shades"", ""Keypad"", ""Air conditioning"", ""Long term stays allowed"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Crib"", ""Free street parking"", ""Wifi"", ""Microwave"", ""First aid kit"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Patio or balcony"", ""BBQ grill"", ""Backyard"", ""Hot water""]",,91,365,91.0,91.0,365.0,365.0,91.0,365.0,,t,0,0,0,2024-12-20,1,1,0,2024-02-01,2024-02-01,2.0,2.0,5.0,2.0,5.0,3.0
2429,2429,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97%,f,Harvard Square,199,355,"['email', 'phone']",t,,Beacon Hill,,42.35945,-71.06521,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",$70.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,0,18,48,2024-12-20,2,2,0,2024-04-06,2024-09-05,4.5,4.0,4.5,5.0,3.5,3.5
2430,2430,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97%,f,Harvard Square,199,355,"['email', 'phone']",t,,Beacon Hill,,42.36003,-71.06897,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",$80.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,24,54,84,2024-12-20,2,1,0,2022-12-19,2024-06-19,5.0,5.0,5.0,5.0,5.0,4.0
2436,2436,2024-12-20,2020-01-27,,within an hour,100%,100%,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.34938,-71.0836,Entire rental unit,Entire home/apt,7,2.5,3.0,4.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Stove"", ""Changing table - always at the listing"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Oven"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""60 inch HDTV with Roku"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Baby monitor - always at the listing"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Fast wifi \u2013 365 Mbps"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Outdoor furniture"", ""Blender"", ""Private patio or balcony"", ""Iron"", ""Paid parking off premises"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Baby bath - always at the listing"", ""Hot water""]",$414.00,1,365,1.0,4.0,365.0,365.0,2.5,365.0,,t,4,24,54,2024-12-20,144,65,4,2022-10-28,2024-12-05,4.9,4.94,4.96,4.96,4.95,4.73
2439,2439,2024-12-20,2022-10-04,,within an hour,100%,100%,t,Dorchester,1,1,"['email', 'phone']",t,Neighborhood highlights,Dorchester,,42.2932,-71.06254,Entire rental unit,Entire home/apt,9,2.0,3.0,5.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""Frigidaire  refrigerator"", ""Hangers"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Kitchenaid  stainless steel oven"", ""Paid parking lot on premises"", ""Single level home"", ""Long term stays allowed"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Pets allowed"", ""65 inch HDTV with standard cable, Amazon Prime Video, premium cable, Apple TV, Netflix"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$375.00,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,20,50,80,2024-12-20,30,13,0,2022-11-26,2024-11-11,4.87,4.93,4.93,5.0,4.53,4.77
2445,2445,2024-12-20,2022-10-08,"Boston, MA",within an hour,100%,100%,t,East Boston,1,1,"['email', 'phone']",t,Neighborhood highlights,East Boston,,42.37815119660565,-71.03183518957874,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Stove"", ""Body soap"", ""TV"", ""Shared beach access"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Bikes"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Single level home"", ""Air conditioning"", ""Safe"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Toaster"", ""Hot water""]",$100.00,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,25,54,84,2024-12-20,101,47,0,2023-04-16,2024-11-10,4.84,4.91,4.9,4.87,4.72,4.68
2450,2450,2024-12-20,2022-10-13,"Boston, MA",within an hour,100%,100%,t,Stony Brook / Cleary Square,1,1,"['email', 'phone']",t,Neighborhood highlights,Hyde Park,,42.25809,-71.12244,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Hangers"", ""Board games"", ""Radiant heating"", ""Free driveway parking on premises \u2013 1 space"", ""Samsung refrigerator"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""50 inch HDTV with Hulu, Netflix, HBO Max, Fire TV, Disney+, Chromecast, Amazon Prime Video, Roku"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Coffee maker: Keurig coffee machine"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Window AC unit"", ""GE gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Stainless steel oven"", ""Hair dryer"", ""Dishes and silverware"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$124.00,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,9,35,58,2024-12-20,99,53,3,2023-01-02,2024-12-07,4.91,4.88,4.93,4.98,4.6,4.86
2454,2454,2024-12-20,2020-05-14,"Boston, MA",within an hour,100%,80%,f,South End,1,1,"['email', 'phone']",t,Neighborhood highlights,South End,,42.34406,-71.07557,Entire condo,Entire home/apt,4,2.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage"", ""Conditioner"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Stove"", ""Lockbox"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Oven"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Air conditioning"", ""City skyline view"", ""Sound system"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor dining area"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""HDTV with Netflix, Roku, Amazon Prime Video"", ""Hair dryer"", ""Refrigerator"", ""Barbecue utensils"", ""Dishes and silverware"", ""BBQ grill"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Baking sheet"", ""Toaster"", ""Paid parking off premises"", ""Dishwasher"", ""Hot water""]",$940.00,3,14,3.0,3.0,14.0,14.0,3.0,14.0,,t,18,48,78,2024-12-20,5,4,0,2023-04-18,2024-10-21,5.0,5.0,5.0,5.0,5.0,4.8
2462,2462,2024-12-20,2022-10-27,"Boston, MA",within an hour,100%,100%,t,Metropolitan Hill / Beech Street,1,1,"['email', 'phone']",t,Neighborhood highlights,Roslindale,,42.28509,-71.14088,Entire condo,Entire home/apt,4,1.0,2.0,3.0,"[""Smoke alarm"", ""Conditioner"", ""Rice maker"", ""Hangers"", ""Board games"", ""Radiant heating"", ""Coffee maker: Nespresso"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bathtub"", ""Folding or convertible high chair - always at the listing"", ""Fire extinguisher"", ""Fast wifi \u2013 66 Mbps"", ""Extra pillows and blankets"", ""Keypad"", ""Essentials"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Stainless steel gas stove"", ""Books and reading material"", ""55 inch HDTV with premium cable, Roku"", ""Exterior security cameras on property"", ""Dining table"", ""Clothing storage: wardrobe"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Coffee"", ""Microwave"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Cleaning available during stay"", ""Portable heater"", ""Heating - split type ductless system"", ""Kitchen"", ""Stainless steel oven"", ""Portable air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$172.00,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,15,45,75,2024-12-20,90,45,2,2022-11-24,2024-12-08,4.89,4.93,4.9,4.94,4.7,4.88
2466,2466,2024-12-20,2020-01-27,,within an hour,100%,100%,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.3491,-71.08513,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Gas stove"", ""Freezer"", ""Carbon monoxide alarm"", ""Paid pack \u2019n play/travel crib"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Keypad"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""50 inch HDTV with Roku"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Fast wifi \u2013 238 Mbps"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$283.00,1,365,1.0,4.0,365.0,365.0,2.4,365.0,,t,29,55,85,2024-12-20,103,49,2,2022-11-12,2024-12-06,4.75,4.8,4.94,4.88,4.9,4.65
2489,2489,2024-12-20,2022-11-11,,within an hour,100%,100%,f,Bowdoin North / Mount Bowdoin,1,1,"['email', 'phone']",t,,Dorchester,,42.30159,-71.07647,Entire home,Entire home/apt,10,3.0,4.0,6.0,"[""Smoke alarm"", ""Conditioner"", ""Hangers"", ""Radiant heating"", ""Body soap"", ""Shower gel"", ""TV"", ""Samsung refrigerator"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Coffee maker: Keurig coffee machine"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Bidet"", ""Free street parking"", ""Clothing storage: walk-in closet and closet"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Ceiling fan"", ""Kitchen"", ""Samsung stainless steel gas stove"", ""Stainless steel oven"", ""Hair dryer"", ""Dishes and silverware"", ""Shampoo"", ""Private patio or balcony"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]",$607.00,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,30,60,90,2024-12-20,24,3,0,2022-11-20,2024-10-28,4.75,4.71,4.96,4.88,4.42,4.63
2497,2497,2024-12-20,2020-01-27,,within an hour,100%,100%,t,Back Bay West,129,131,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.35931,-71.06947,Entire rental unit,Entire home/apt,2,1.0,2.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker"", ""Hangers"", ""Electric stove"", ""Freezer"", ""Carbon monoxide alarm"", ""Oven"", ""Fire extinguisher"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""50 inch HDTV with Roku"", ""Wine glasses"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Wifi"", ""Microwave"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Blender"", ""Iron"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$155.00,28,365,2.0,28.0,365.0,365.0,11.8,365.0,,t,17,47,77,2024-12-20,39,25,0,2022-11-30,2024-11-03,4.74,4.79,4.79,4.87,4.92,4.67
2503,2503,2024-12-20,2020-10-12,,within an hour,100%,100%,,South End,19,19,"['email', 'phone']",t,Neighborhood highlights,South End,,42.33977,-71.07719,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Shower gel"", ""Electric stove"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Oven"", ""Room-darkening shades"", ""Keypad"", ""Essentials"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""50 inch HDTV with Roku"", ""Wine glasses"", ""Portable fans"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Crib"", ""Exterior security cameras on property"", ""Pack \u2019n play/Travel crib - available upon request"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Pets allowed"", ""Shampoo"", ""Fast wifi \u2013 77 Mbps"", ""Iron"", ""Blender"", ""Baking sheet"", ""Toaster"", ""Hot water""]",$103.00,1,365,1.0,4.0,365.0,365.0,1.6,365.0,,t,30,56,86,2024-12-20,40,26,1,2022-12-03,2024-11-24,4.7,4.7,4.9,4.9,4.9,4.55
2504,2504,2024-12-20,2020-06-23,,within an hour,100%,100%,,West Fens,16,17,"['email', 'phone']",t,Neighborhood highlights,Back Bay,,42.3516,-71.08066,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""Smoke alarm"", ""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Hangers"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Lockbox"", ""Electric stove"", ""Freezer"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Oven"", ""Bathtub"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Paid parking garage off premises"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Wine glasses"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Window AC unit"", ""Exterior security cameras on property"", ""Dining table"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Self check-in"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Dishes and silverware"", ""Blender"", ""Iron"", ""48 inch TV with Roku"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water""]",$278.00,1,365,1.0,5.0,365.0,365.0,2.5,365.0,,t,14,41,71,2024-12-20,95,49,2,2022-12-23,2024-12-01,4.74,4.74,4.88,4.91,4.99,4.58
2517,2517,2024-12-20,2022-11-25,"Boston, MA",,,,f,Franklin Field North,1,1,"['email', 'phone']",f,Neighborhood highlights,Dorchester,,42.296516843531954,-71.08035517801416,Entire rental unit,Entire home/apt,8,,4.0,,"[""Smoke alarm"", ""Clothing storage: closet"", ""Conditioner"", ""Hangers"", ""Radiant heating"", ""Body soap"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Laundromat nearby"", ""Backyard - Fully fenced"", ""Bathtub"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Essentials"", ""Single level home"", ""Long term stays allowed"", ""Stainless steel single oven"", ""Drying rack for clothing"", ""Wine glasses"", ""Coffee maker: french press, Keurig coffee machine"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""50 inch HDTV"", ""Window AC unit"", ""Stainless steel gas stove"", ""Exterior security cameras on property"", ""Dining table"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Smart lock"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Ceiling fan"", ""Kitchen"", ""Refrigerator"", ""Hair dryer"", ""Free parking on premises"", ""Dishes and silverware"", ""Shampoo"", ""Blender"", ""Iron"", ""Private patio or balcony"", ""Baking sheet"", ""Dishwasher"", ""Hot water""]",,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,t,0,0,0,2024-12-20,5,0,0,2023-03-19,2023-04-29,5.0,5.0,5.0,5.0,4.8,5.0
2519,2519,2024-12-20,2024-05-09,,,,,f,,1,1,"['email', 'phone']",t,Neighborhood highlights,Beacon Hill,,42.3585533,-71.06614259999999,Entire townhouse,Entire home/apt,8,4.5,4.0,5.0,"[""65 inch HDTV with Disney+, Apple TV, Netflix"", ""Smoke alarm"", ""Conditioner"", ""Central air conditioning"", ""Private backyard \u2013 Not fully fenced"", ""Hangers"", ""Subzero stainless steel oven"", ""Body soap"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Bathtub"", ""Fire extinguisher"", ""Host greets you"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Essentials"", ""Paid parking garage off premises"", ""City skyline view"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Wine glasses"", ""Portable fans"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Baby safety gates"", ""Hot water kettle"", ""Window AC unit"", ""Outdoor dining area"", ""Stainless steel gas stove"", ""Books and reading material"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Mini fridge"", ""Coffee"", ""Bed linens"", ""First aid kit"", ""Cleaning available during stay"", ""Free washer \u2013 In unit"", ""Portable heater"", ""Private gym in building"", ""Ceiling fan"", ""Kitchen"", ""Bluetooth sound system"", ""Hair dryer"", ""Portable air conditioning"", ""Exercise equipment: free weights, yoga mat"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Elevator"", ""Patio or balcony"", ""Pets allowed"", ""Outdoor furniture"", ""Shampoo"", ""Blender"", ""Iron"", ""Piano"", ""Baking sheet"", ""Toaster"", ""Dishwasher"", ""Hot water"", ""Private entrance""]","$1,400.00",29,90,29.0,29.0,90.0,90.0,29.0,90.0,,t,18,48,78,2024-12-20,6,1,0,2023-08-12,2024-08-04,5.0,5.0,5.0,5.0,5.0,5.0
2520,2520,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97%,f,Harvard Square,199,355,"['email', 'phone']",t,,Beacon Hill,,42.35936740577958,-71.06949858833637,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Dining table"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",$88.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,0,17,47,2024-12-20,5,4,0,2023-09-01,2024-08-31,5.0,5.0,5.0,5.0,5.0,4.8
2523,2523,2024-12-20,2022-06-09,"Michigan Center, MI",within an hour,100%,100%,t,Chinatown,34,40,"['email', 'phone']",t,Neighborhood highlights,Downtown,,42.35249943901865,-71.0642236854983,Entire condo,Entire home/apt,8,2.0,3.0,6.0,"[""Smoke alarm"", ""Ethernet connection"", ""Central air conditioning"", ""EV charger - level 1"", ""Rice maker"", ""Hangers"", ""Bosch stainless steel electric stove"", ""Paid parking on premises"", ""Shower gel"", ""UK shampoo"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Freezer"", ""Luggage dropoff allowed"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""UK body soap"", ""Room-darkening shades"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""City skyline view"", ""Coffee maker: Keurig coffee machine"", ""Safe"", ""Drying rack for clothing"", ""Wine glasses"", ""Babysitter recommendations"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Crib"", ""Whilrpool refrigerator"", ""Dining table"", ""Shared indoor pool - available all year, open 24 hours, heated, lap pool, olympic-sized, rooftop"", ""Housekeeping available from 9:00\u202fAM to 5:00\u202fPM, every day - available at extra cost"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Microwave"", ""Coffee"", ""Exercise equipment"", ""Smart lock"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Free washer \u2013 In unit"", ""65 inch HDTV with Netflix"", ""Kitchen"", ""Stainless steel oven"", ""Private entrance"", ""Hair dryer"", ""Trash compactor"", ""Free parking on premises"", ""Barbecue utensils"", ""Dishes and silverware"", ""Elevator"", ""Paid parking lot off premises"", ""Shared gym in building"", ""Pets allowed"", ""BBQ grill"", ""Outdoor furniture"", ""Private patio or balcony"", ""Iron"", ""Toaster"", ""Dishwasher"", ""Standalone high chair - always at the listing"", ""Hot water"", ""UK conditioner""]",$699.00,29,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,t,30,60,90,2024-12-20,9,0,0,2023-01-29,2023-11-10,5.0,4.67,4.67,4.89,5.0,4.78
2525,2525,2024-12-20,2020-10-28,"Boston, MA",within an hour,100%,97%,f,Harvard Square,199,355,"['email', 'phone']",t,,Beacon Hill,,42.36017967439299,-71.06712181856926,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Smoke alarm"", ""Clothing storage"", ""Coffee maker"", ""Hangers"", ""Stove"", ""Paid washer \u2013 In building"", ""Body soap"", ""Shower gel"", ""TV"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Dedicated workspace"", ""Cooking basics"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shampoo"", ""Conditioner"", ""Private entrance""]",$78.00,29,365,29.0,29.0,365.0,365.0,29.0,365.0,,t,30,60,90,2024-12-20,2,2,0,2024-03-03,2024-10-19,5.0,5.0,5.0,5.0,5.0,5.0
